Program ID,Program Name,Program Address,Program City,Postal Code,Phone Number,Type of Program,Day Care Y/N,Out of School Care Y/N,Preschool Y/N,Capacity,Inspection Date,Inspection Reason,Non Compliance,Enforcement Action,Remedy Date
E83A5A09965B92BD6CD36B1B79071FD7,QUARRY PARK CHILD DEVELOPMENT CENTRE,10702 18 STREET SE,CALGARY,T2C5R1,4033516689,FACILITY-BASED PROGRAM,Y,N,N,348,2025-09-29,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
E83A5A09965B92BD6CD36B1B79071FD7,QUARRY PARK CHILD DEVELOPMENT CENTRE,10702 18 STREET SE,CALGARY,T2C5R1,4033516689,FACILITY-BASED PROGRAM,Y,N,N,348,2025-10-09,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
E83A5A09965B92BD6CD36B1B79071FD7,QUARRY PARK CHILD DEVELOPMENT CENTRE,10702 18 STREET SE,CALGARY,T2C5R1,4033516689,FACILITY-BASED PROGRAM,Y,N,N,348,2025-10-14,INCIDENT REPORT,,,NULL
E83A5A09965B92BD6CD36B1B79071FD7,QUARRY PARK CHILD DEVELOPMENT CENTRE,10702 18 STREET SE,CALGARY,T2C5R1,4033516689,FACILITY-BASED PROGRAM,Y,N,N,348,2025-11-17,INCIDENT REPORT,"3(2)(a) - Child guidance - Inflict physical punishment, verbal or physical degradation or emotional deprivation",ORDER TO REMEDY,2025-11-24
E83A5A09965B92BD6CD36B1B79071FD7,QUARRY PARK CHILD DEVELOPMENT CENTRE,10702 18 STREET SE,CALGARY,T2C5R1,4033516689,FACILITY-BASED PROGRAM,Y,N,N,348,2025-11-24,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
E83A5A09965B92BD6CD36B1B79071FD7,QUARRY PARK CHILD DEVELOPMENT CENTRE,10702 18 STREET SE,CALGARY,T2C5R1,4033516689,FACILITY-BASED PROGRAM,Y,N,N,348,2025-11-24,INSPECTION,,,NULL
A69D14F61E4AC6646AF1275DA614A5B4,QUATRE SAISONS DAYCARE,10309 102 AVE,LAC LA BICHE,T0A2C0,7806238386,FACILITY-BASED PROGRAM,Y,Y,Y,46,2024-10-23,INSPECTION,,,NULL
A69D14F61E4AC6646AF1275DA614A5B4,QUATRE SAISONS DAYCARE,10309 102 AVE,LAC LA BICHE,T0A2C0,7806238386,FACILITY-BASED PROGRAM,Y,Y,Y,46,2025-02-20,INSPECTION,,,NULL
A69D14F61E4AC6646AF1275DA614A5B4,QUATRE SAISONS DAYCARE,10309 102 AVE,LAC LA BICHE,T0A2C0,7806238386,FACILITY-BASED PROGRAM,Y,Y,Y,46,2025-10-28,INSPECTION,,,NULL
B8E6008B8376986BDA954ED1D8DD555E,QUEEN ELIZABETH II CHILD CARE CENTRE,10409 - 98 STREET,GRANDE PRAIRIE,T8V2E8,7805387377,FACILITY-BASED PROGRAM,Y,N,N,58,2024-11-14,INSPECTION,,,NULL
B8E6008B8376986BDA954ED1D8DD555E,QUEEN ELIZABETH II CHILD CARE CENTRE,10409 - 98 STREET,GRANDE PRAIRIE,T8V2E8,7805387377,FACILITY-BASED PROGRAM,Y,N,N,58,2025-06-23,INSPECTION,,,NULL
B8E6008B8376986BDA954ED1D8DD555E,QUEEN ELIZABETH II CHILD CARE CENTRE,10409 - 98 STREET,GRANDE PRAIRIE,T8V2E8,7805387377,FACILITY-BASED PROGRAM,Y,N,N,58,2025-11-19,INSPECTION,,,NULL
9284876DFA8E4DEE3A10F74BA906F8CE,QUEEN MARY DAYCARE & AFTER SCHOOL,11248 109TH AVE,EDMONTON,T5H1E1,7803181632,FACILITY-BASED PROGRAM,Y,Y,N,90,2024-10-21,INSPECTION,,,NULL
9284876DFA8E4DEE3A10F74BA906F8CE,QUEEN MARY DAYCARE & AFTER SCHOOL,11248 109TH AVE,EDMONTON,T5H1E1,7803181632,FACILITY-BASED PROGRAM,Y,Y,N,90,2025-05-21,RENEWAL LICENCE INSPECTION,,,NULL
7B297947CE277FE03E4A7DE389A72597,QUIVER FULL CHILDCARE CENTRE,2620 22ND STREET NE,CALGARY,T2E7L9,8255700404,FACILITY-BASED PROGRAM,Y,N,N,52,2025-09-11,INITIAL LICENCE INSPECTION,,,NULL
7B297947CE277FE03E4A7DE389A72597,QUIVER FULL CHILDCARE CENTRE,2620 22ND STREET NE,CALGARY,T2E7L9,8255700404,FACILITY-BASED PROGRAM,Y,N,N,52,2025-09-22,INITIAL LICENCE INSPECTION,,,NULL
4DA92ADC49B644D6FE23EF517261DBFA,R & S OUT OF SCHOOL CARE,11445 40 AVENUE,EDMONTON,T6J0R4,7809059651,FACILITY-BASED PROGRAM,N,Y,N,48,2024-11-07,INSPECTION,10(1)(a) - Medication - Written consent of child's parent,ORDER TO REMEDY,2024-11-28
4DA92ADC49B644D6FE23EF517261DBFA,R & S OUT OF SCHOOL CARE,11445 40 AVENUE,EDMONTON,T6J0R4,7809059651,FACILITY-BASED PROGRAM,N,Y,N,48,2024-11-07,INSPECTION,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,2024-11-28
4DA92ADC49B644D6FE23EF517261DBFA,R & S OUT OF SCHOOL CARE,11445 40 AVENUE,EDMONTON,T6J0R4,7809059651,FACILITY-BASED PROGRAM,N,Y,N,48,2024-11-28,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
4DA92ADC49B644D6FE23EF517261DBFA,R & S OUT OF SCHOOL CARE,11445 40 AVENUE,EDMONTON,T6J0R4,7809059651,FACILITY-BASED PROGRAM,N,Y,N,48,2025-06-03,INSPECTION,,,NULL
DF30745A0F5A165888451272030874AA,R&S QUALITY DAYHOME AGENCY,86 ERIN WOODS COURT SE,CALGARY,T2B3V3,4038272298,FAMILY DAY HOME,N,N,N,210,2024-07-15,INSPECTION,,,NULL
DF30745A0F5A165888451272030874AA,R&S QUALITY DAYHOME AGENCY,86 ERIN WOODS COURT SE,CALGARY,T2B3V3,4038272298,FAMILY DAY HOME,N,N,N,210,2025-03-04,INSPECTION,,,NULL
DF30745A0F5A165888451272030874AA,R&S QUALITY DAYHOME AGENCY,86 ERIN WOODS COURT SE,CALGARY,T2B3V3,4038272298,FAMILY DAY HOME,N,N,N,210,2025-06-23,INSPECTION,,,NULL
DF30745A0F5A165888451272030874AA,R&S QUALITY DAYHOME AGENCY,86 ERIN WOODS COURT SE,CALGARY,T2B3V3,4038272298,FAMILY DAY HOME,N,N,N,210,2025-07-02,INSPECTION,,,NULL
DF30745A0F5A165888451272030874AA,R&S QUALITY DAYHOME AGENCY,86 ERIN WOODS COURT SE,CALGARY,T2B3V3,4038272298,FAMILY DAY HOME,N,N,N,210,2025-07-02,INSPECTION,,,NULL
DF30745A0F5A165888451272030874AA,R&S QUALITY DAYHOME AGENCY,86 ERIN WOODS COURT SE,CALGARY,T2B3V3,4038272298,FAMILY DAY HOME,N,N,N,210,2025-07-07,INSPECTION,,,NULL
DF30745A0F5A165888451272030874AA,R&S QUALITY DAYHOME AGENCY,86 ERIN WOODS COURT SE,CALGARY,T2B3V3,4038272298,FAMILY DAY HOME,N,N,N,210,2025-07-10,INSPECTION,,,NULL
5F20028E3BEF5679BC25C82241ACFF46,R.Q.B CHILD CENTRE INC. DAY CARE,218-26500 HIGHWAY 44,STURGEON COUNTY,T8R0J3,7802716643,FACILITY-BASED PROGRAM,Y,Y,N,70,2024-08-09,INSPECTION,,,NULL
5F20028E3BEF5679BC25C82241ACFF46,R.Q.B CHILD CENTRE INC. DAY CARE,218-26500 HIGHWAY 44,STURGEON COUNTY,T8R0J3,7802716643,FACILITY-BASED PROGRAM,Y,Y,N,70,2025-02-12,INSPECTION,,,NULL
5F20028E3BEF5679BC25C82241ACFF46,R.Q.B CHILD CENTRE INC. DAY CARE,218-26500 HIGHWAY 44,STURGEON COUNTY,T8R0J3,7802716643,FACILITY-BASED PROGRAM,Y,Y,N,70,2025-08-19,INSPECTION,,,NULL
CE1E8C017570855980EE66DBA5698E5E,RADIANCE CHILDREN'S CENTRE,NO ADDRESS,CALGARY,W2W2W2,4037053473,FACILITY-BASED PROGRAM,Y,Y,N,35,2024-08-20,INSPECTION,,,NULL
CE1E8C017570855980EE66DBA5698E5E,RADIANCE CHILDREN'S CENTRE,NO ADDRESS,CALGARY,W2W2W2,4037053473,FACILITY-BASED PROGRAM,Y,Y,N,35,2025-05-02,INSPECTION,,,NULL
CE1E8C017570855980EE66DBA5698E5E,RADIANCE CHILDREN'S CENTRE,NO ADDRESS,CALGARY,W2W2W2,4037053473,FACILITY-BASED PROGRAM,Y,Y,N,35,2025-11-17,INSPECTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2024-08-06,INSPECTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-01-23,INSPECTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-01-24,CRITICAL INCIDENT REPORT,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-02-03,INSPECTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-02-05,INSPECTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-02-07,INSPECTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-02-20,INSPECTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-02-20,INSPECTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-02-21,INSPECTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-02-25,RENEWAL LICENCE INSPECTION,STANDARD 6: AGENCY POLICIES,ORDER TO REMEDY,2025-03-17
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-03-17,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-07-08,CRITICAL INCIDENT REPORT,STANDARD 7A: PLACEMENT SERVICES,ORDER TO REMEDY,2025-08-12
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-07-08,CRITICAL INCIDENT REPORT,STANDARD 7: CHILD CARE PROGRAM,ORDER TO REMEDY,2025-07-17
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-07-08,CRITICAL INCIDENT REPORT,STANDARD 4: RECRUITMENT OF FAMILY DAY HOME PROGRAM EDUCATORS,ORDER TO REMEDY,2025-08-12
226B6AB4E7307C11111DA1CAFFAD7C43,RADIANCE FAMILY DAY HOMES,NO ADDRESS,CALGARY,W2W2W2,4035894625,FAMILY DAY HOME,N,N,N,390,2025-08-12,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
3F47E8E149DD744E7CA5E2BF00E95039,RADISSON HEIGHTS DAY CARE CENTRE,35 RADCLIFFE CRESCENT SE,CALGARY,T2A6A9,4032728558,FACILITY-BASED PROGRAM,Y,Y,N,113,2024-10-22,INSPECTION,,,NULL
3F47E8E149DD744E7CA5E2BF00E95039,RADISSON HEIGHTS DAY CARE CENTRE,35 RADCLIFFE CRESCENT SE,CALGARY,T2A6A9,4032728558,FACILITY-BASED PROGRAM,Y,Y,N,113,2025-05-01,INSPECTION,,,NULL
3F47E8E149DD744E7CA5E2BF00E95039,RADISSON HEIGHTS DAY CARE CENTRE,35 RADCLIFFE CRESCENT SE,CALGARY,T2A6A9,4032728558,FACILITY-BASED PROGRAM,Y,Y,N,113,2025-07-07,INCIDENT REPORT,,,NULL
3F47E8E149DD744E7CA5E2BF00E95039,RADISSON HEIGHTS DAY CARE CENTRE,35 RADCLIFFE CRESCENT SE,CALGARY,T2A6A9,4032728558,FACILITY-BASED PROGRAM,Y,Y,N,113,2025-10-06,INSPECTION,,,NULL
B8598B59114BE64ABFBACDFE0B51099C,RAE OF SUNSHINE DAY HOME AGENCY,4311 53 STREET,WETASKIWIN,T9A1P9,4036828467,FAMILY DAY HOME,N,N,N,60,2025-10-23,INITIAL LICENCE INSPECTION,,,NULL
B46D43B669004FF82EDBD10118EEEC5A,RAINBOW CHILD CARE,421 BLACKTHORN ROAD NE,CALGARY,T2K4X7,5877034978,GROUP FAMILY CHILD CARE PROGRAM,N,N,N,10,2024-07-30,INSPECTION,,,NULL
B46D43B669004FF82EDBD10118EEEC5A,RAINBOW CHILD CARE,421 BLACKTHORN ROAD NE,CALGARY,T2K4X7,5877034978,GROUP FAMILY CHILD CARE PROGRAM,N,N,N,10,2025-01-02,INSPECTION,5(1)(a) - Emergency and safety contacts and procedures - EMS Phone Number,NOTICE OF NON-COMPLIANCE,2025-01-02
B46D43B669004FF82EDBD10118EEEC5A,RAINBOW CHILD CARE,421 BLACKTHORN ROAD NE,CALGARY,T2K4X7,5877034978,GROUP FAMILY CHILD CARE PROGRAM,N,N,N,10,2025-01-02,INSPECTION,22(b) - Portable Record - telephone numbers of local emergency response and poison control,NOTICE OF NON-COMPLIANCE,2025-01-02
B46D43B669004FF82EDBD10118EEEC5A,RAINBOW CHILD CARE,421 BLACKTHORN ROAD NE,CALGARY,T2K4X7,5877034978,GROUP FAMILY CHILD CARE PROGRAM,N,N,N,10,2025-01-02,INSPECTION,5(1)(g) - Emergency and safety contacts and procedures - Child Abuse Hotline,NOTICE OF NON-COMPLIANCE,2025-01-02
B46D43B669004FF82EDBD10118EEEC5A,RAINBOW CHILD CARE,421 BLACKTHORN ROAD NE,CALGARY,T2K4X7,5877034978,GROUP FAMILY CHILD CARE PROGRAM,N,N,N,10,2025-10-08,INSPECTION,,,NULL
B53720FEB610E3327A092EDFCEB2AF41,RAINBOW CHILDCARE,101 GREGOIRE CRESCENT,FORT MCMURRAY,T9H2L3,7807436341,FACILITY-BASED PROGRAM,Y,N,N,23,2024-07-17,INSPECTION,,,NULL
B53720FEB610E3327A092EDFCEB2AF41,RAINBOW CHILDCARE,101 GREGOIRE CRESCENT,FORT MCMURRAY,T9H2L3,7807436341,FACILITY-BASED PROGRAM,Y,N,N,23,2024-11-04,INSPECTION,,,NULL
B53720FEB610E3327A092EDFCEB2AF41,RAINBOW CHILDCARE,101 GREGOIRE CRESCENT,FORT MCMURRAY,T9H2L3,7807436341,FACILITY-BASED PROGRAM,Y,N,N,23,2025-06-19,INSPECTION,,,NULL
B53720FEB610E3327A092EDFCEB2AF41,RAINBOW CHILDCARE,101 GREGOIRE CRESCENT,FORT MCMURRAY,T9H2L3,7807436341,FACILITY-BASED PROGRAM,Y,N,N,23,2025-12-04,INSPECTION,,,NULL
9C94EBBEAC1803FA2B72273BB26878AA,RAINBOW DAY CARE,450 WOODVALE ROAD EAST,EDMONTON,T6L6G5,7804618208,FACILITY-BASED PROGRAM,Y,Y,N,152,2024-07-31,COMPLAINT INVESTIGATION,,,NULL
9C94EBBEAC1803FA2B72273BB26878AA,RAINBOW DAY CARE,450 WOODVALE ROAD EAST,EDMONTON,T6L6G5,7804618208,FACILITY-BASED PROGRAM,Y,Y,N,152,2024-08-14,INSPECTION,,,NULL
9C94EBBEAC1803FA2B72273BB26878AA,RAINBOW DAY CARE,450 WOODVALE ROAD EAST,EDMONTON,T6L6G5,7804618208,FACILITY-BASED PROGRAM,Y,Y,N,152,2025-02-06,INSPECTION,,,NULL
9C94EBBEAC1803FA2B72273BB26878AA,RAINBOW DAY CARE,450 WOODVALE ROAD EAST,EDMONTON,T6L6G5,7804618208,FACILITY-BASED PROGRAM,Y,Y,N,152,2025-09-04,INSPECTION,,,NULL
2C3165FDB3EE1336EA7B1ADD98C194C2,RAINBOW DREAMS DAY HOME AGENCY,"SUITE 340, 600 CROWFOOT CRESCENT NW",CALGARY,T3G0B4,4039993943,FAMILY DAY HOME,N,N,N,60,NULL,NULL,NULL,NULL,NULL
3CA80ECC074801D4C7370339EBE0BD45,RAINBOW ROOTS PRESCHOOL,816 - 78 STREET SW,CALGARY,T3H6B1,4038755696,FACILITY-BASED PROGRAM,Y,N,Y,48,2025-05-27,INSPECTION,10(3)(b)(ii) - Medication - Medication needed by a particular child stored in a way agreed on by licence holder and parents,ORDER TO REMEDY,2025-06-10
3CA80ECC074801D4C7370339EBE0BD45,RAINBOW ROOTS PRESCHOOL,816 - 78 STREET SW,CALGARY,T3H6B1,4038755696,FACILITY-BASED PROGRAM,Y,N,Y,48,2025-05-27,INSPECTION,10(3)(b)(i) - Medication - Medication needed by a particular child is accessable only to that child and staff,ORDER TO REMEDY,2025-06-10
3CA80ECC074801D4C7370339EBE0BD45,RAINBOW ROOTS PRESCHOOL,816 - 78 STREET SW,CALGARY,T3H6B1,4038755696,FACILITY-BASED PROGRAM,Y,N,Y,48,2025-06-10,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
E27DDE4D386B3378C32ADFCD369A08CE,RANCHLANDS MONTESSORI CHILDREN'S CENTRE,1203 RANCHLANDS BLVD NW,CALGARY,T3G1G4,4032397432,FACILITY-BASED PROGRAM,Y,Y,N,79,2024-07-25,INSPECTION,,,NULL
E27DDE4D386B3378C32ADFCD369A08CE,RANCHLANDS MONTESSORI CHILDREN'S CENTRE,1203 RANCHLANDS BLVD NW,CALGARY,T3G1G4,4032397432,FACILITY-BASED PROGRAM,Y,Y,N,79,2025-01-27,INSPECTION,,,NULL
E27DDE4D386B3378C32ADFCD369A08CE,RANCHLANDS MONTESSORI CHILDREN'S CENTRE,1203 RANCHLANDS BLVD NW,CALGARY,T3G1G4,4032397432,FACILITY-BASED PROGRAM,Y,Y,N,79,2025-08-19,INSPECTION,,,NULL
D0C1F4ED740634677381B60FC32F6660,RANCHLANDS PLAYCARE LTD / O/A PANDA CHILD DEVELOPMENT CENTRE,8032 RANCHERO DRIVE NW,CALGARY,T3G1C3,4032396940,FACILITY-BASED PROGRAM,Y,N,N,104,2024-09-09,INSPECTION,,,NULL
D0C1F4ED740634677381B60FC32F6660,RANCHLANDS PLAYCARE LTD / O/A PANDA CHILD DEVELOPMENT CENTRE,8032 RANCHERO DRIVE NW,CALGARY,T3G1C3,4032396940,FACILITY-BASED PROGRAM,Y,N,N,104,2025-07-22,COMPLAINT INVESTIGATION,,,NULL
D0C1F4ED740634677381B60FC32F6660,RANCHLANDS PLAYCARE LTD / O/A PANDA CHILD DEVELOPMENT CENTRE,8032 RANCHERO DRIVE NW,CALGARY,T3G1C3,4032396940,FACILITY-BASED PROGRAM,Y,N,N,104,2025-08-06,INSPECTION,,,NULL
C5208DDAEC128730204D307FC29939D7,RAYITOS DE SOL DAYCARE & PRESCHOOL LTD.,"1737-13TH AVENUE, SOUTH",LETHBRIDGE,T1K0S1,4033275007,FACILITY-BASED PROGRAM,Y,N,N,10,2025-03-24,INITIAL LICENCE INSPECTION,,,NULL
C5208DDAEC128730204D307FC29939D7,RAYITOS DE SOL DAYCARE & PRESCHOOL LTD.,"1737-13TH AVENUE, SOUTH",LETHBRIDGE,T1K0S1,4033275007,FACILITY-BASED PROGRAM,Y,N,N,10,2025-07-09,INSPECTION,,,NULL
C5208DDAEC128730204D307FC29939D7,RAYITOS DE SOL DAYCARE & PRESCHOOL LTD.,"1737-13TH AVENUE, SOUTH",LETHBRIDGE,T1K0S1,4033275007,FACILITY-BASED PROGRAM,Y,N,N,10,2025-10-16,INSPECTION,,,NULL
DB6A6FEBC7DAD4DE9C01BDCE6034C2DD,RAZZLE DAZZLE FAMILY DAY HOME AGENCY,"110, 5028 - 50A STREET",SYLVAN LAKE,T4S2N5,4038873332,FAMILY DAY HOME,N,N,N,270,2025-03-03,INSPECTION,,,NULL
DB6A6FEBC7DAD4DE9C01BDCE6034C2DD,RAZZLE DAZZLE FAMILY DAY HOME AGENCY,"110, 5028 - 50A STREET",SYLVAN LAKE,T4S2N5,4038873332,FAMILY DAY HOME,N,N,N,270,2025-03-03,INSPECTION,,,NULL
DB6A6FEBC7DAD4DE9C01BDCE6034C2DD,RAZZLE DAZZLE FAMILY DAY HOME AGENCY,"110, 5028 - 50A STREET",SYLVAN LAKE,T4S2N5,4038873332,FAMILY DAY HOME,N,N,N,270,2025-03-03,INSPECTION,STANDARD 10B: HOME AND SAFETY,ORDER TO REMEDY,2025-03-12
DB6A6FEBC7DAD4DE9C01BDCE6034C2DD,RAZZLE DAZZLE FAMILY DAY HOME AGENCY,"110, 5028 - 50A STREET",SYLVAN LAKE,T4S2N5,4038873332,FAMILY DAY HOME,N,N,N,270,2025-03-04,INSPECTION,STANDARD 12: MEALS AND SNACKS,ORDER TO REMEDY,2025-03-12
DB6A6FEBC7DAD4DE9C01BDCE6034C2DD,RAZZLE DAZZLE FAMILY DAY HOME AGENCY,"110, 5028 - 50A STREET",SYLVAN LAKE,T4S2N5,4038873332,FAMILY DAY HOME,N,N,N,270,2025-03-05,INSPECTION,,,NULL
9F7C51CC25F8AC9F7ADB9C9FD5FCFC41,READY SET GO PRESCHOOL AND FAMILY PROGRAM,"36, 7930 BOWNESS ROAD NW",CALGARY,T3B0H4,4035122330,FACILITY-BASED PROGRAM,Y,N,N,23,2024-10-30,INSPECTION,23(1)(b)(i) - Administration records - Daily attendance of primary staff member includes arrival and departure,NOTICE OF NON-COMPLIANCE,2024-10-30
9F7C51CC25F8AC9F7ADB9C9FD5FCFC41,READY SET GO PRESCHOOL AND FAMILY PROGRAM,"36, 7930 BOWNESS ROAD NW",CALGARY,T3B0H4,4035122330,FACILITY-BASED PROGRAM,Y,N,N,23,2025-05-26,INSPECTION,,,NULL
9F7C51CC25F8AC9F7ADB9C9FD5FCFC41,READY SET GO PRESCHOOL AND FAMILY PROGRAM,"36, 7930 BOWNESS ROAD NW",CALGARY,T3B0H4,4035122330,FACILITY-BASED PROGRAM,Y,N,N,23,2025-11-18,INSPECTION,,,NULL
F2D8513130C72780929F369E611DFF3B,"READY, SET, GO! PRESCHOOL",6098 PENBROOKE DRIVE SE,CALGARY,T2A6M7,4035437607,FACILITY-BASED PROGRAM,Y,N,N,29,2024-09-16,INSPECTION,,,NULL
F2D8513130C72780929F369E611DFF3B,"READY, SET, GO! PRESCHOOL",6098 PENBROOKE DRIVE SE,CALGARY,T2A6M7,4035437607,FACILITY-BASED PROGRAM,Y,N,N,29,2025-03-25,INSPECTION,,,NULL
F2D8513130C72780929F369E611DFF3B,"READY, SET, GO! PRESCHOOL",6098 PENBROOKE DRIVE SE,CALGARY,T2A6M7,4035437607,FACILITY-BASED PROGRAM,Y,N,N,29,2025-10-30,INSPECTION,,,NULL
EE80C4BA63A13CBF2B193C1935C5F061,"READY, SET, GROW PRESCHOOL",5703 50 AVE,BEAUMONT,T4X1C4,7809292820,FACILITY-BASED PROGRAM,N,N,Y,22,2024-12-16,INSPECTION,,,NULL
EE80C4BA63A13CBF2B193C1935C5F061,"READY, SET, GROW PRESCHOOL",5703 50 AVE,BEAUMONT,T4X1C4,7809292820,FACILITY-BASED PROGRAM,N,N,Y,22,2025-09-24,INSPECTION,10(1)(a) - Medication - Written consent of child's parent,ORDER TO REMEDY,2025-10-06
EE80C4BA63A13CBF2B193C1935C5F061,"READY, SET, GROW PRESCHOOL",5703 50 AVE,BEAUMONT,T4X1C4,7809292820,FACILITY-BASED PROGRAM,N,N,Y,22,2025-10-06,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
606AB520CAD7811DB5C8A19538CEF7FB,REAL HEROES LEARNING CENTRE,UNIT 107- 4620 48 STREET,STONY PLAIN,T7Z1L4,5879368531,FACILITY-BASED PROGRAM,Y,N,N,54,2025-01-03,INITIAL LICENCE INSPECTION,,,NULL
606AB520CAD7811DB5C8A19538CEF7FB,REAL HEROES LEARNING CENTRE,UNIT 107- 4620 48 STREET,STONY PLAIN,T7Z1L4,5879368531,FACILITY-BASED PROGRAM,Y,N,N,54,2025-01-20,INITIAL LICENCE INSPECTION,,,NULL
606AB520CAD7811DB5C8A19538CEF7FB,REAL HEROES LEARNING CENTRE,UNIT 107- 4620 48 STREET,STONY PLAIN,T7Z1L4,5879368531,FACILITY-BASED PROGRAM,Y,N,N,54,2025-05-07,INSPECTION,20(a)(ii) - Furnishings and equipment - Indoor and outdoor furnishings developmentally appropriate,ORDER TO REMEDY,2025-06-04
606AB520CAD7811DB5C8A19538CEF7FB,REAL HEROES LEARNING CENTRE,UNIT 107- 4620 48 STREET,STONY PLAIN,T7Z1L4,5879368531,FACILITY-BASED PROGRAM,Y,N,N,54,2025-05-07,INSPECTION,20(a)(iii) - Furnishings and equipment - Indoor and outdoor furnishings sufficient quantity and variety for children,ORDER TO REMEDY,2025-06-04
606AB520CAD7811DB5C8A19538CEF7FB,REAL HEROES LEARNING CENTRE,UNIT 107- 4620 48 STREET,STONY PLAIN,T7Z1L4,5879368531,FACILITY-BASED PROGRAM,Y,N,N,54,2025-05-07,INSPECTION,"DC - 30(a)(i) - Staff qualifications - 8:30-4:30, one in every three of the primary staff certified at minimum as a Level 2 ECE",ORDER TO REMEDY,2025-06-04
606AB520CAD7811DB5C8A19538CEF7FB,REAL HEROES LEARNING CENTRE,UNIT 107- 4620 48 STREET,STONY PLAIN,T7Z1L4,5879368531,FACILITY-BASED PROGRAM,Y,N,N,54,2025-07-02,COMPLAINT INVESTIGATION,6(a) - Accident or illness - Child's parent is notified of incident,ORDER TO REMEDY,2025-07-16
606AB520CAD7811DB5C8A19538CEF7FB,REAL HEROES LEARNING CENTRE,UNIT 107- 4620 48 STREET,STONY PLAIN,T7Z1L4,5879368531,FACILITY-BASED PROGRAM,Y,N,N,54,2025-07-02,COMPLAINT INVESTIGATION,7(2) - Incident reporting - Report each incident to director in manner required by statutory director,ORDER TO REMEDY,2025-07-16
606AB520CAD7811DB5C8A19538CEF7FB,REAL HEROES LEARNING CENTRE,UNIT 107- 4620 48 STREET,STONY PLAIN,T7Z1L4,5879368531,FACILITY-BASED PROGRAM,Y,N,N,54,2025-07-02,COMPLAINT INVESTIGATION,,,NULL
606AB520CAD7811DB5C8A19538CEF7FB,REAL HEROES LEARNING CENTRE,UNIT 107- 4620 48 STREET,STONY PLAIN,T7Z1L4,5879368531,FACILITY-BASED PROGRAM,Y,N,N,54,2025-07-16,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
